"Default","FACTU_0_CurrentTotalBalance","FACTU_0_CashBalance","FACTU_0_CreditLimit","FACTU_0_DelqCycle","FACTU_1_CurrentTotalBalance","FACTU_1_CashBalance","FACTU_1_CreditLimit","FACTU_1_DelqCycle","FACTU_2_CurrentTotalBalance","FACTU_2_CashBalance","FACTU_2_CreditLimit","FACTU_2_DelqCycle","FACTU_3_CurrentTotalBalance","FACTU_3_CashBalance","FACTU_3_CreditLimit","FACTU_3_DelqCycle","FACTU_4_CurrentTotalBalance","FACTU_4_CashBalance","FACTU_4_CreditLimit","FACTU_4_DelqCycle","FACTU_5_CurrentTotalBalance","FACTU_5_CashBalance","FACTU_5_CreditLimit","FACTU_5_DelqCycle","FACTU_6_CurrentTotalBalance","FACTU_6_CashBalance","FACTU_6_CreditLimit","FACTU_6_DelqCycle","FACTU_7_CurrentTotalBalance","FACTU_7_CashBalance","FACTU_7_CreditLimit","FACTU_7_DelqCycle","FACTU_8_CurrentTotalBalance","FACTU_8_CashBalance","FACTU_8_CreditLimit","FACTU_8_DelqCycle","FACTU_9_CurrentTotalBalance","FACTU_9_CashBalance","FACTU_9_CreditLimit","FACTU_9_DelqCycle"
0,396.55,0,3300,0,261.08,0,3300,0,499.26,0,3300,0,226.72,0,3300,0,463.08,0,3300,0,593.85,0,3300,0,261.08,0,3300,0,261.08,0,3300,0,261.08,0,3300,0,261.08,0,3300,0
0,223.21,0,8900,0,193,0,8900,0,427.35,0,8900,0,544.63,0,8900,0,495,0,8900,0,190.32,0,8900,0,193,0,8900,0,193,0,8900,0,193,0,8900,0,193,0,8900,0
0,1124,0,6200,0,847.35,0,6200,0,617.11,0,6200,0,633.45,0,6200,0,1229.1,0,6200,0,1183.47,0,6200,0,847.35,0,6200,0,847.35,0,6200,0,847.35,0,6200,0,847.35,0,6200,0
0,75.19,0,19200,0,701.95,0,19200,0,166.95,0,19200,0,589.36,0,19200,0,908.82,0,19200,1,714.44,0,19200,0,701.95,0,19200,0,701.95,0,19200,0,701.95,0,19200,0,701.95,0,19200,0
0,2106.3,0,18300,0,3166.13,0,18300,0,3184.44,0,18300,0,3876.38,0,18300,0,2626.85,0,18300,0,4479.84,0,18300,0,3166.13,0,18300,0,3166.13,0,18300,0,3166.13,0,18300,0,3166.13,0,18300,0
0,699.3,0,7000,0,523.23,0,7000,0,431.46,0,7000,0,589.16,0,7000,0,557.55,0,7000,0,730.81,0,7000,0,523.23,0,7000,0,523.23,0,7000,0,523.23,0,7000,0,523.23,0,7000,0
0,861.08,0,3100,0,449.4,0,3100,0,122,0,3100,0,2714.66,0,3100,0,782,0,3100,0,476.15,0,3100,0,449.4,0,3100,0,449.4,0,3100,0,449.4,0,3100,0,449.4,0,3100,0
0,212,0,2600,0,67,0,2600,0,695.25,0,2600,0,1370.58,0,2600,0,1069.14,0,2600,0,517.28,0,2600,0,67,0,2600,0,67,0,2600,0,67,0,2600,0,67,0,2600,0
0,1955,0,5300,0,268.8,0,5300,0,615.68,0,5300,0,759.2,0,5300,0,1304,0,5300,0,224.7,0,5300,0,268.8,0,5300,0,268.8,0,5300,0,268.8,0,5300,0,268.8,0,5300,0
0,1066.8,0,20900,0,1022.79,0,20900,0,797.64,0,20900,0,1674.4,0,20900,0,701.76,0,20900,0,865.2,0,20900,0,1022.79,0,20900,0,1022.79,0,20900,0,1022.79,0,20900,0,1022.79,0,20900,0
0,344.5,0,4500,0,991.89,0,4500,1,646.8,0,4500,0,1741,0,4500,0,431.6,0,4500,0,210.12,0,4500,0,991.89,0,4500,1,991.89,0,4500,1,991.89,0,4500,1,991.89,0,4500,1
0,6539.4,0,7300,0,5203.52,0,7300,0,3780.43,0,7300,0,6035.8,0,7300,0,6666.1,0,7300,0,5650.32,210,7300,0,5203.52,0,7300,0,5203.52,0,7300,0,5203.52,0,7300,0,5203.52,0,7300,0
0,839.28,0,5800,0,689,0,5800,1,257.5,0,5800,0,424.36,0,5800,0,1077.44,0,5800,0,1011.84,0,5800,0,689,0,5800,1,689,0,5800,1,689,0,5800,1,689,0,5800,1
0,2723.15,405.01,10400,0,2330.89,618,10400,0,0,0,10400,0,229.69,0,10400,0,295.93,0,10400,0,0,0,10400,0,2330.89,618,10400,0,2330.89,618,10400,0,2330.89,618,10400,0,2330.89,618,10400,0
0,264.18,0,15900,0,338,0,15900,0,393,0,15900,0,355.35,0,15900,0,248.56,0,15900,0,369,0,15900,0,338,0,15900,0,338,0,15900,0,338,0,15900,0,338,0,15900,0
0,1146.35,0,4900,0,649.78,0,4900,0,1941.22,0,3600,0,974.77,0,3600,0,796.06,0,3600,0,948.39,0,3600,0,649.78,0,4900,0,649.78,0,4900,0,649.78,0,4900,0,649.78,0,4900,0
0,447,0,1300,0,153.52,0,1300,0,301.6,0,1300,0,121.68,0,1300,0,464.6,0,1300,0,375.9,0,1300,0,153.52,0,1300,0,153.52,0,1300,0,153.52,0,1300,0,153.52,0,1300,0
0,1083.32,0,6400,1,161.2,0,6400,0,1131.52,0,6400,0,837.42,0,4700,0,57.78,0,4700,0,2231.09,0,4700,0,161.2,0,6400,0,161.2,0,6400,0,161.2,0,6400,0,161.2,0,6400,0
0,569.59,0,4300,0,1655.21,0,4300,0,348,0,4300,0,1079.52,0,4300,0,0,0,4300,0,66.34,0,4300,0,1655.21,0,4300,0,1655.21,0,4300,0,1655.21,0,4300,0,1655.21,0,4300,0
0,0,0,6800,0,1227.48,0,6800,0,746,0,6800,0,736.45,0,6800,0,1200.54,0,6800,0,1388.4,0,6800,0,1227.48,0,6800,0,1227.48,0,6800,0,1227.48,0,6800,0,1227.48,0,6800,0
0,898.88,0,1300,0,1273.65,0,1300,1,705.55,0,1300,0,1151.28,0,1300,1,668,0,1300,0,1021.02,0,1300,0,1273.65,0,1300,1,1273.65,0,1300,1,1273.65,0,1300,1,1273.65,0,1300,1
0,1694.7,0,4200,1,1359.46,0,4200,0,1680,0,4200,0,716.1,0,4200,0,424,0,4200,0,697.91,0,4200,0,1359.46,0,4200,0,1359.46,0,4200,0,1359.46,0,4200,0,1359.46,0,4200,0
0,155.82,0,9900,0,226.24,0,9900,0,219.39,0,9900,0,191.9,0,9900,0,235.04,0,9900,0,181.28,0,9900,0,226.24,0,9900,0,226.24,0,9900,0,226.24,0,9900,0,226.24,0,9900,0
0,463.22,0,15800,0,277.07,0,15800,0,832,0,15800,0,461.17,0,15800,0,298.53,0,15800,0,1078.35,0,15800,0,277.07,0,15800,0,277.07,0,15800,0,277.07,0,15800,0,277.07,0,15800,0
0,4813.12,0,10100,0,3954.54,0,5100,0,3419.56,0,5100,0,2392.92,0,5100,0,2556.72,0,5100,0,163.8,0,5100,0,3954.54,0,5100,0,3954.54,0,5100,0,3954.54,0,5100,0,3954.54,0,5100,0
1,5168.34,0,9200,0,5234.64,0,9200,0,5442.52,0,9200,0,5466.21,0,9200,0,5459,0,9200,0,5251.56,0,9200,0,5234.64,0,9200,0,5234.64,0,9200,0,5234.64,0,9200,0,5234.64,0,9200,0
0,581.94,0,2600,0,189.88,0,2600,0,260.58,0,2600,0,444,0,2600,0,237,0,2600,0,999.6,0,2600,0,189.88,0,2600,0,189.88,0,2600,0,189.88,0,2600,0,189.88,0,2600,0
0,1331.2,0,10600,0,2358.28,0,10600,0,1728.11,0,10600,0,1199.52,0,10600,0,3439,0,10600,0,372.69,0,10600,0,2358.28,0,10600,0,2358.28,0,10600,0,2358.28,0,10600,0,2358.28,0,10600,0
0,8096.55,291.2,12600,0,7556.16,126,7600,0,7619,122.4,7600,0,7968.24,262.6,7600,0,7522.09,200.94,7600,0,7505.61,927,7600,0,7556.16,126,7600,0,7556.16,126,7600,0,7556.16,126,7600,0,7556.16,126,7600,0
0,5994.14,0,15700,0,220.18,0,15700,0,1248.45,206,15700,0,1878.6,0,15700,0,2109.89,0,15700,0,855.75,0,15700,0,220.18,0,15700,0,220.18,0,15700,0,220.18,0,15700,0,220.18,0,15700,0
0,1115.88,204,4600,1,167.44,0,4600,0,447.3,0,4600,0,1210,0,4600,0,108.12,0,4600,0,2712.54,0,4600,0,167.44,0,4600,0,167.44,0,4600,0,167.44,0,4600,0,167.44,0,4600,0
0,8193.12,0,9600,0,8439.82,0,9600,0,7967.44,0,9600,0,7606,0,9600,0,8113.31,0,9600,0,8141.61,0,9600,0,8439.82,0,9600,0,8439.82,0,9600,0,8439.82,0,9600,0,8439.82,0,9600,0
0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0
0,1544.29,0,17000,0,3219.3,0,17000,0,1604.72,0,17000,0,598.93,0,17000,0,1516.74,0,17000,0,3229.05,0,17000,0,3219.3,0,17000,0,3219.3,0,17000,0,3219.3,0,17000,0,3219.3,0,17000,0
0,1684.05,0,6300,0,4114.92,0,6300,0,1404,0,6300,0,1444.8,0,6300,0,1334.54,0,6300,0,1655.39,0,6300,0,4114.92,0,6300,0,4114.92,0,6300,0,4114.92,0,6300,0,4114.92,0,6300,0
0,649.78,0,2500,0,425.06,0,2500,0,1009.4,0,2500,0,343.44,0,2500,0,422.94,0,2500,0,486.72,0,2500,0,425.06,0,2500,0,425.06,0,2500,0,425.06,0,2500,0,425.06,0,2500,0
0,767.35,0,5000,0,508.03,0,5000,0,577.8,0,5000,0,631.38,0,5000,0,47.38,0,5000,0,579.6,0,5000,0,508.03,0,5000,0,508.03,0,5000,0,508.03,0,5000,0,508.03,0,5000,0
0,45.15,0,4400,0,0,0,4400,0,0,0,4400,0,0,0,4400,0,73.14,0,4400,0,216.3,0,4400,0,0,0,4400,0,0,0,4400,0,0,0,4400,0,0,0,4400,0
0,582.42,0,5800,0,231,0,4300,0,420.16,0,4300,0,387.28,0,4300,0,189.39,0,4300,0,493,0,4300,0,231,0,4300,0,231,0,4300,0,231,0,4300,0,231,0,4300,0
0,1831.34,0,8300,0,1636.64,0,8300,0,998.55,0,8300,0,999.38,0,8300,0,1335,0,8300,0,1308.1,0,8300,0,1636.64,0,8300,0,1636.64,0,8300,0,1636.64,0,8300,0,1636.64,0,8300,0
0,16.96,0,3500,0,42,0,3500,0,75.6,0,3500,0,33.17,0,3500,0,0,0,3500,0,17.85,0,3500,0,42,0,3500,0,42,0,3500,0,42,0,3500,0,42,0,3500,0
0,639.63,0,7700,0,433.65,0,7700,0,383.16,0,7700,0,392.08,0,7700,0,398,0,7700,0,111.24,0,7700,0,433.65,0,7700,0,433.65,0,7700,0,433.65,0,7700,0,433.65,0,7700,0
0,20.33,0,2400,0,107.1,0,2400,0,0,0,2400,0,0,0,2400,0,0,0,2400,0,0,0,2400,0,107.1,0,2400,0,107.1,0,2400,0,107.1,0,2400,0,107.1,0,2400,0
0,0,0,3100,0,320.17,0,3100,0,326.4,0,3100,0,1088.34,0,3100,0,17,0,3100,0,0,0,3100,0,320.17,0,3100,0,320.17,0,3100,0,320.17,0,3100,0,320.17,0,3100,0
0,424,0,800,0,0,0,800,0,400,0,800,0,357,0,800,0,525,0,800,0,586.5,0,800,0,0,0,800,0,0,0,800,0,0,0,800,0,0,0,800,0
0,146.64,0,9000,0,1034.69,0,9000,0,104.86,0,9000,0,140.98,0,9000,0,721.35,0,9000,0,211.86,0,9000,0,1034.69,0,9000,0,1034.69,0,9000,0,1034.69,0,9000,0,1034.69,0,9000,0
0,1166,0,17200,0,234.32,0,17200,0,245.92,0,17200,0,911.6,0,17200,0,899.87,0,17200,0,242.74,0,17200,0,234.32,0,17200,0,234.32,0,17200,0,234.32,0,17200,0,234.32,0,17200,0
0,1662.6,0,4900,0,1318.8,0,4900,0,1022,0,4900,0,1349.36,0,4900,0,2162.47,0,4900,0,670.89,0,4900,0,1318.8,0,4900,0,1318.8,0,4900,0,1318.8,0,4900,0,1318.8,0,4900,0
0,175.44,0,5500,0,933.24,0,5500,0,149.46,0,5500,0,425.34,0,5500,0,679,0,5500,0,739.2,0,5500,0,933.24,0,5500,0,933.24,0,5500,0,933.24,0,5500,0,933.24,0,5500,0
0,1437.88,0,22800,0,1491,0,22800,0,119.48,0,22800,0,984,0,22800,0,2465.82,0,22800,0,3995.38,0,22800,0,1491,0,22800,0,1491,0,22800,0,1491,0,22800,0,1491,0,22800,0
0,893.52,0,5100,0,817.26,0,5100,0,500.76,0,5100,0,901,0,5100,0,674.65,0,5100,0,661.26,0,5100,0,817.26,0,5100,0,817.26,0,5100,0,817.26,0,5100,0,817.26,0,5100,0
0,1087.68,0,4200,0,2311.32,0,4200,0,863.49,0,4200,0,825,0,4200,0,505.73,0,4200,0,666,0,4200,0,2311.32,0,4200,0,2311.32,0,4200,0,2311.32,0,4200,0,2311.32,0,4200,0
0,492.45,0,19900,0,963,0,19900,0,652.7,0,19900,0,741.54,0,19900,0,463.84,0,19900,0,672.18,0,19900,0,963,0,19900,0,963,0,19900,0,963,0,19900,0,963,0,19900,0
0,768,0,3300,0,608.94,0,3300,0,613.11,0,3300,0,660.96,0,3300,0,397.94,0,3300,0,516.03,0,3300,0,608.94,0,3300,0,608.94,0,3300,0,608.94,0,3300,0,608.94,0,3300,0
0,207.58,0,900,0,155.82,0,900,0,355.68,0,900,0,523.12,0,900,0,303.85,0,900,0,175.44,0,900,0,155.82,0,900,0,155.82,0,900,0,155.82,0,900,0,155.82,0,900,0
0,400,0,5400,0,304.22,0,5400,0,533.46,0,5400,0,273.48,0,5400,0,292.11,0,5400,0,145.44,0,5400,0,304.22,0,5400,0,304.22,0,5400,0,304.22,0,5400,0,304.22,0,5400,0
0,145.6,0,6700,0,805.46,0,6700,0,601.52,0,6700,0,726.19,0,6700,0,352,0,6700,0,823.68,0,6700,0,805.46,0,6700,0,805.46,0,6700,0,805.46,0,6700,0,805.46,0,6700,0
0,663.32,0,2100,0,314.15,0,2100,0,240.62,0,2100,0,1813.56,0,2100,0,0,0,2100,0,143.1,0,2100,0,314.15,0,2100,0,314.15,0,2100,0,314.15,0,2100,0,314.15,0,2100,0
0,0,0,2600,0,0,0,2600,0,24.61,0,2600,0,0,0,2600,0,62.83,0,2600,0,405.01,0,2600,0,0,0,2600,0,0,0,2600,0,0,0,2600,0,0,0,2600,0
0,633.42,0,3400,0,992.46,0,3400,0,964.95,0,3400,0,1085.75,0,3400,0,283.55,0,3400,0,627.21,0,3400,0,992.46,0,3400,0,992.46,0,3400,0,992.46,0,3400,0,992.46,0,3400,0
0,962,0,2400,0,719.12,0,2400,0,733.38,0,2400,0,880.61,0,2400,0,0,0,2400,0,141.24,0,2400,0,719.12,0,2400,0,719.12,0,2400,0,719.12,0,2400,0,719.12,0,2400,0
0,1352.56,0,24300,0,2064.88,0,18300,0,1825.32,0,18300,0,2087.57,0,18300,0,1481.67,0,18300,0,2597.92,0,18300,0,2064.88,0,18300,0,2064.88,0,18300,0,2064.88,0,18300,0,2064.88,0,18300,0
0,1908.9,0,7100,0,1892.1,0,7100,0,1474,0,7100,0,1369.6,0,7100,0,1853.35,0,7100,0,1301.04,0,7100,0,1892.1,0,7100,0,1892.1,0,7100,0,1892.1,0,7100,0,1892.1,0,7100,0
0,0,0,7200,0,0,0,7200,0,0,0,7200,0,803,0,7200,0,620.16,0,7200,0,1423.58,0,7200,0,0,0,7200,0,0,0,7200,0,0,0,7200,0,0,0,7200,0
0,1128.75,0,9300,0,1211.24,0,9300,0,724.09,0,9300,0,541,0,9300,0,544.68,0,9300,0,794.56,0,9300,0,1211.24,0,9300,0,1211.24,0,9300,0,1211.24,0,9300,0,1211.24,0,9300,0
0,45.15,0,5300,0,35.02,0,5300,0,23.32,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0,35.02,0,5300,0,35.02,0,5300,0,35.02,0,5300,0,35.02,0,5300,0
0,365.04,0,4300,0,963.9,0,4300,0,1286,0,4300,0,453.6,0,4300,0,271.44,0,4300,0,445.12,0,4300,0,963.9,0,4300,0,963.9,0,4300,0,963.9,0,4300,0,963.9,0,4300,0
0,487.76,0,600,0,98.58,0,600,0,477.92,0,600,0,143.42,0,600,0,617.4,0,600,0,615,0,600,0,98.58,0,600,0,98.58,0,600,0,98.58,0,600,0,98.58,0,600,0
0,5674.24,0,6600,0,5153.04,0,6600,1,3337.04,0,6600,0,4130.2,0,6600,0,3709.73,0,4900,0,5168.1,0,4900,0,5153.04,0,6600,1,5153.04,0,6600,1,5153.04,0,6600,1,5153.04,0,6600,1
0,3780,0,5100,0,4534.66,218.16,5100,0,4637.38,373.32,5100,0,4314.67,312,5100,0,4538.92,298.2,5100,0,4257,506,5100,0,4534.66,218.16,5100,0,4534.66,218.16,5100,0,4534.66,218.16,5100,0,4534.66,218.16,5100,0
0,872,0,5900,0,524.27,0,5900,0,276,0,5900,0,248.85,0,5900,0,131.3,0,5900,0,515.1,0,5900,0,524.27,0,5900,0,524.27,0,5900,0,524.27,0,5900,0,524.27,0,5900,0
0,411.6,0,6600,0,1249.76,0,6600,0,1823.1,0,6600,0,655.2,0,6600,0,544,0,6600,0,1109.82,0,6600,0,1249.76,0,6600,0,1249.76,0,6600,0,1249.76,0,6600,0,1249.76,0,6600,0
0,2429.97,0,4700,0,1415.44,0,4700,0,1185.08,0,4700,0,4339.92,0,4700,0,890.4,0,4700,0,1418.55,0,4700,0,1415.44,0,4700,0,1415.44,0,4700,0,1415.44,0,4700,0,1415.44,0,4700,0
0,6649.38,0,7900,0,34.68,0,7900,0,0,0,7900,0,906.3,0,7900,0,717.06,0,7900,0,780.3,0,7900,0,34.68,0,7900,0,34.68,0,7900,0,34.68,0,7900,0,34.68,0,7900,0
0,559.54,0,1100,0,904.05,0,1100,0,685.36,0,1100,0,645.39,0,1100,0,573,0,1100,0,547.05,0,1100,0,904.05,0,1100,0,904.05,0,1100,0,904.05,0,1100,0,904.05,0,1100,0
0,1461,0,10200,0,2674.48,0,10200,0,2043.52,0,10200,0,1507.56,0,10200,0,811.2,0,10200,0,1972.88,0,10200,0,2674.48,0,10200,0,2674.48,0,10200,0,2674.48,0,10200,0,2674.48,0,10200,0
0,183.04,0,1600,0,140.17,0,1600,0,16,0,1600,0,604.86,0,1600,0,243.8,0,1600,0,76.22,0,1600,0,140.17,0,1600,0,140.17,0,1600,0,140.17,0,1600,0,140.17,0,1600,0
0,2035.28,0,6600,0,2401.35,0,6600,0,1331.1,0,6600,0,697.91,0,6600,0,5831.28,0,6600,0,1194.83,0,6600,0,2401.35,0,6600,0,2401.35,0,6600,0,2401.35,0,6600,0,2401.35,0,6600,0
0,905.37,0,7700,0,784.38,0,7700,0,411.84,0,7700,0,598.74,0,7700,0,249.6,0,7700,0,709.8,0,7700,0,784.38,0,7700,0,784.38,0,7700,0,784.38,0,7700,0,784.38,0,7700,0
0,0,0,600,0,628.16,383.16,600,0,559.65,103,600,0,392.7,340.08,600,0,597.84,330.48,600,0,368.16,123.6,600,0,628.16,383.16,600,0,628.16,383.16,600,0,628.16,383.16,600,0,628.16,383.16,600,0
0,51,0,17000,0,97.65,0,17000,0,0,0,17000,0,0,0,17000,0,0,0,17000,0,53.04,0,17000,0,97.65,0,17000,0,97.65,0,17000,0,97.65,0,17000,0,97.65,0,17000,0
0,107.1,0,7100,0,26,0,7100,0,441.87,0,7100,0,387.45,0,7100,0,243,0,7100,0,970.2,0,7100,0,26,0,7100,0,26,0,7100,0,26,0,7100,0,26,0,7100,0
0,1759.8,0,3800,0,1663.2,0,3800,0,1187.7,0,3800,0,1067.04,0,3800,0,2165,0,3800,0,1855,0,3800,0,1663.2,0,3800,0,1663.2,0,3800,0,1663.2,0,3800,0,1663.2,0,3800,0
0,281.41,0,17200,0,794.87,0,17200,0,114.33,0,17200,0,585.8,0,17200,0,411,0,17200,0,400.97,0,17200,0,794.87,0,17200,0,794.87,0,17200,0,794.87,0,17200,0,794.87,0,17200,0
0,2300.2,0,3300,0,2411.5,0,3300,0,2404.81,0,3300,0,2352.52,0,3300,0,2323.52,0,3300,0,2344.72,0,3300,0,2411.5,0,3300,0,2411.5,0,3300,0,2411.5,0,3300,0,2411.5,0,3300,0
0,774.18,0,2000,0,590.58,0,2000,0,532,0,2000,0,729.28,0,2000,0,341.7,0,2000,0,580.32,0,2000,0,590.58,0,2000,0,590.58,0,2000,0,590.58,0,2000,0,590.58,0,2000,0
0,6670.58,0,12900,0,7608.61,0,12900,0,3236.18,0,12900,0,2820.52,0,12900,0,2157,0,12900,0,7626.12,0,12900,0,7608.61,0,12900,0,7608.61,0,12900,0,7608.61,0,12900,0,7608.61,0,12900,0
0,285,0,7400,0,447.32,0,7400,1,127,0,7400,0,46.01,0,7400,0,82.4,0,7400,0,328.44,0,7400,0,447.32,0,7400,1,447.32,0,7400,1,447.32,0,7400,1,447.32,0,7400,1
0,1632.82,0,15100,0,160.06,0,15100,0,1881.9,0,15100,0,424.36,0,15100,0,454.23,0,15100,0,761,0,15100,0,160.06,0,15100,0,160.06,0,15100,0,160.06,0,15100,0,160.06,0,15100,0
0,3051.74,0,4100,0,3540.63,0,4100,0,3627.3,228.8,4100,0,2309.28,25.25,4100,0,2535.1,0,4100,0,1473.15,62.4,4100,0,3540.63,0,4100,0,3540.63,0,4100,0,3540.63,0,4100,0,3540.63,0,4100,0
0,4582.86,0,4500,2,4467.23,0,4500,1,4663.06,0,4500,0,5327.75,0,4500,1,5483.38,0,4500,0,4049.96,0,4500,1,4467.23,0,4500,1,4467.23,0,4500,1,4467.23,0,4500,1,4467.23,0,4500,1
0,2048.98,0,10300,0,1807.23,0,10300,0,1789.28,0,10300,0,3266.64,0,10300,0,2620.8,323.44,10300,0,1552.44,0,10300,0,1807.23,0,10300,0,1807.23,0,10300,0,1807.23,0,10300,0,1807.23,0,10300,0
0,204.02,0,9300,0,8.24,0,9300,0,212.16,0,9300,0,606,0,9300,0,0,0,9300,0,0,0,9300,0,8.24,0,9300,0,8.24,0,9300,0,8.24,0,9300,0,8.24,0,9300,0
0,484,0,8100,0,355.35,0,8100,0,3146.85,0,8100,0,349.46,0,8100,0,516.81,0,8100,0,918.32,0,8100,0,355.35,0,8100,0,355.35,0,8100,0,355.35,0,8100,0,355.35,0,8100,0
0,2478.32,0,4200,0,1582.35,0,4200,0,2215.94,0,4200,0,1689,0,4200,0,1206.95,0,4200,0,1426,0,4200,0,1582.35,0,4200,0,1582.35,0,4200,0,1582.35,0,4200,0,1582.35,0,4200,0
0,290.88,0,3800,0,1418,0,3800,0,180.83,0,3800,0,696.66,0,3800,0,497.14,0,3800,0,544.95,0,3800,0,1418,0,3800,0,1418,0,3800,0,1418,0,3800,0,1418,0,3800,0
1,1232.4,0,1200,1,1084.72,0,1200,0,698.92,0,1200,0,953.44,0,1200,0,1101.45,0,1200,3,1033,0,1200,2,1084.72,0,1200,0,1084.72,0,1200,0,1084.72,0,1200,0,1084.72,0,1200,0
0,297.86,0,16900,0,389.34,0,16900,0,546,0,16900,0,279.3,0,16900,0,8.16,0,16900,0,542.72,0,12900,0,389.34,0,16900,0,389.34,0,16900,0,389.34,0,16900,0,389.34,0,16900,0
0,2765.36,0,4800,0,910.35,0,4800,0,663.52,0,4800,0,1228.54,0,4800,0,104.94,0,4800,0,1682.04,0,4800,0,910.35,0,4800,0,910.35,0,4800,0,910.35,0,4800,0,910.35,0,4800,0
0,2715.66,0,4200,0,1566.6,0,4200,0,787.95,0,4200,0,1086.75,0,4200,0,3923.92,0,4200,1,2604.06,0,4200,0,1566.6,0,4200,0,1566.6,0,4200,0,1566.6,0,4200,0,1566.6,0,4200,0
0,2438.53,0,4700,0,465,0,4700,0,0,0,4700,0,957.9,0,4700,0,1078.48,0,4700,0,770.1,0,4700,0,465,0,4700,0,465,0,4700,0,465,0,4700,0,465,0,4700,0
0,2367.04,0,6200,0,1783.95,0,6200,0,1655.21,0,6200,0,2079,0,6200,0,2142.26,0,6200,0,1547.7,0,6200,0,1783.95,0,6200,0,1783.95,0,6200,0,1783.95,0,6200,0,1783.95,0,6200,0
0,1624.08,0,15200,0,592.8,0,15200,0,256.52,0,15200,0,0,0,15200,0,1130,0,15200,0,629.64,341.38,15200,0,592.8,0,15200,0,592.8,0,15200,0,592.8,0,15200,0,592.8,0,15200,0
0,1621.05,998.58,10200,0,180.79,0,10200,0,1488.9,600.08,10200,0,3443.29,3280.55,10200,0,539.76,0,7000,0,12.48,0,7000,0,180.79,0,10200,0,180.79,0,10200,0,180.79,0,10200,0,180.79,0,10200,0
0,497.49,0,900,0,171.2,0,900,0,229.5,0,900,0,44.29,0,900,0,410.88,50.5,900,0,686.8,0,900,0,171.2,0,900,0,171.2,0,900,0,171.2,0,900,0,171.2,0,900,0
0,964.08,0,7800,0,594.88,0,7800,0,3479.64,0,7800,0,1374.82,0,7800,0,1091,0,7800,0,704.98,0,7800,0,594.88,0,7800,0,594.88,0,7800,0,594.88,0,7800,0,594.88,0,7800,0
0,1425.7,0,1900,0,1401.75,0,1900,0,654.48,0,1900,0,582.42,0,1900,0,868.02,0,1900,0,962.02,0,1900,0,1401.75,0,1900,0,1401.75,0,1900,0,1401.75,0,1900,0,1401.75,0,1900,0
0,365.16,0,3900,0,282.88,0,3900,0,218.36,0,3900,0,495.72,0,3900,0,367.2,0,3900,0,904.96,0,3900,0,282.88,0,3900,0,282.88,0,3900,0,282.88,0,3900,0,282.88,0,3900,0
0,947.58,0,14100,0,215.25,0,14100,0,217.26,0,14100,0,229.27,0,14100,0,549.08,0,14100,0,450.45,0,14100,0,215.25,0,14100,0,215.25,0,14100,0,215.25,0,14100,0,215.25,0,14100,0
0,320.12,0,2500,0,624.88,0,2500,0,0,0,2500,0,998.89,0,2500,0,1213,0,2500,0,1178.72,0,2500,0,624.88,0,2500,0,624.88,0,2500,0,624.88,0,2500,0,624.88,0,2500,0
0,375.44,0,19300,0,737.23,0,19300,0,341.7,0,19300,0,315.12,0,19300,0,144.56,0,19300,0,583,0,19300,0,737.23,0,19300,0,737.23,0,19300,0,737.23,0,19300,0,737.23,0,19300,0
0,580.38,0,6100,0,227.85,0,6100,0,3022.24,0,6100,0,633.27,0,6100,0,333.84,0,6100,0,94.64,0,6100,0,227.85,0,6100,0,227.85,0,6100,0,227.85,0,6100,0,227.85,0,6100,0
0,185.12,0,4200,0,151.84,0,4200,0,0,0,4200,0,280.5,0,4200,0,210.94,0,4200,0,0,0,4200,0,151.84,0,4200,0,151.84,0,4200,0,151.84,0,4200,0,151.84,0,4200,0
0,711.04,0,5300,0,861,0,5300,0,215.25,0,5300,0,1193.56,0,5300,0,786.79,0,5300,0,1633.58,0,5300,0,861,0,5300,0,861,0,5300,0,861,0,5300,0,861,0,5300,0
0,934.25,0,1900,0,1291.5,0,1900,0,1011.84,0,1900,0,1175.93,0,1900,0,1046.52,0,1900,1,963.54,0,1900,0,1291.5,0,1900,0,1291.5,0,1900,0,1291.5,0,1900,0,1291.5,0,1900,0
0,938.4,0,5300,0,415.14,0,5300,0,494.55,0,5300,0,283.55,0,5300,0,745.62,0,19900,0,356.31,0,19900,0,415.14,0,5300,0,415.14,0,5300,0,415.14,0,5300,0,415.14,0,5300,0
0,1101.03,0,2100,0,1105.68,0,2100,0,1208.03,0,2100,0,1015,0,2100,0,1115,0,2100,0,835.28,0,2100,0,1105.68,0,2100,0,1105.68,0,2100,0,1105.68,0,2100,0,1105.68,0,2100,0
0,0,0,1200,0,0,0,1200,0,0,0,1200,0,0,0,1200,0,20.14,0,1200,0,0,0,1200,0,0,0,1200,0,0,0,1200,0,0,0,1200,0,0,0,1200,0
0,188.24,0,10500,0,108.15,0,10500,0,162.18,0,10500,0,91.8,0,10500,0,0,0,10500,0,42.84,0,10500,0,108.15,0,10500,0,108.15,0,10500,0,108.15,0,10500,0,108.15,0,10500,0
